Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Date,Unnamed: 2_level_0_G#,Unnamed: 3_level_0_Week,Unnamed: 4_level_0_Age,Unnamed: 5_level_0_Tm,Unnamed: 6_level_0_Unnamed: 6_level_1,Unnamed: 7_level_0_Opp,Unnamed: 8_level_0_Result,Unnamed: 9_level_0_GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,PlayerCode,OriginalTable,Scoring_TD,Scoring_Pts,Scoring_2PM,Unnamed: 39_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 37_level_0_Status,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Unnamed: 47_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 40_level_0_Status
13.0,2023-12-10,13.0,14.0,23.348,SFO,,SEA,W 28-16,*,19,27,70.37,368,2,1,122.1,3,14,13.63,13.44,2,7,3.50,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
14.0,2023-12-17,14.0,15.0,23.355,SFO,@,ARI,W 45-29,*,16,25,64.00,242,4,0,135.3,0,0,9.68,12.88,0,0,,0,0,0,0,0,0,0,46,82%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
15.0,2023-12-25,15.0,16.0,23.363,SFO,,BAL,L 19-33,*,18,32,56.25,255,0,4,42.6,2,8,7.97,2.34,1,2,2.00,0,0,0,0,0,0,0,51,73%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
16.0,2023-12-31,16.0,17.0,24.004,SFO,@,WAS,W 27-10,*,22,28,78.57,230,2,0,124.7,0,0,8.21,9.64,1,4,4.00,0,0,0,0,0,0,0,65,93%,0,0%,0,0%,PURDBR00,Table_1,0,0,,,,,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,,SFO,,LAR,L 20-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,PURDBR00,Table_1,Inactive,Inactive,,Inactive,,,,,,,,,,,,,,
,16 Games,,,,,,,12-4-0,,308,444,69.37,4280,31,11,113.0,28,153,9.64,9.92,39,144,3.69,2,6,2,0,4,-1,0,,,,,,,PURDBR00,Table_1,2,12,,,,,,,,,,,,,,,,
1.0,2024-01-20,18.0,20.0,24.024,SFO,,GNB,W 24-21,*,23,39,58.97,252,1,0,86.7,1,7,6.46,6.97,6,14,2.33,0,,,,,,,64.0,100%,0.0,0%,0.0,0%,PURDBR00,Table_2,,,,,,,,,,,,,,,,,,
2.0,2024-01-28,19.0,21.0,24.032,SFO,,DET,W 34-31,*,20,31,64.52,267,1,1,89.0,2,9,8.61,7.81,5,48,9.6,0,,,,,,,66.0,100%,0.0,0%,0.0,0%,PURDBR00,Table_2,,,,,,,,,,,,,,,,,,
3.0,2024-02-11,20.0,22.0,24.046,SFO,N,KAN,L 22-25,*,23,38,60.53,255,1,0,89.3,1,4,6.71,7.24,3,12,4.0,0,,,,,,,75.0,100%,0.0,0%,0.0,0%,PURDBR00,Table_2,,,,,,,,,,,,,,,,,,
,3 Games,,,,,,,2-1-0,,66,108,61.11,774,3,1,88.3,4,20,7.17,7.31,14,74,5.29,0,,,,,,,,,,,,,PURDBR00,Table_2,,,,,,,,,,,,,,,,,,
1.0,2023-09-07,1.0,1.0,27.355,KAN,,DET,L 20-21,*,21,39,53.85,226,2,1,77.5,0,0,5.79,5.67,6,45,7.50,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,MAHOPA00,Table_1,,,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,28.0,KAN,@,JAX,W 17-9,*,29,41,70.73,305,2,1,98.1,1,7,7.44,7.32,7,30,4.29,0,0,0,0,1,0,0,67,100%,0,0%,0,0%,MAHOPA00,Table_1,,,,,,,,,,,,,,,,,,
3.0,2023-09-24,3.0,3.0,28.007,KAN,,CHI,W 41-10,*,24,33,72.73,272,3,0,127.3,0,0,8.24,10.06,3,28,9.33,0,0,0,0,0,0,0,56,73%,0,0%,0,0%,MAHOPA00,Table_1,,,,,,,,,,,,,,,,,,
4.0,2023-10-01,4.0,4.0,28.014,KAN,@,NYJ,W 23-20,*,18,30,60.00,203,1,2,63.6,1,6,6.77,4.43,7,51,7.29,0,1,0,0,1,0,0,70,100%,0,0%,0,0%,MAHOPA00,Table_1,,,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,28.021,KAN,@,MIN,W 27-20,*,31,41,75.61,281,2,0,109.9,2,15,6.85,7.83,0,0,,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,MAHOPA00,Table_1,,,,,,,,,,,,,,,,,,
6.0,2023-10-12,6.0,6.0,28.025,KAN,,DEN,W 19-8,*,30,40,75.00,306,1,1,94.4,2,13,7.65,7.03,6,31,5.17,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,MAHOPA00,Table_1,,,,,,,,,,,,,,,,,,
